iterations,root_rewards_1,root_rewards_2
61,4.818380185442336,5.531021966581584
62,4.835130924105631,5.533589574182369
63,4.842364564065706,5.556864636933421
64,4.85139130849198,5.58139763695605
65,4.871177196967032,5.592162938875785
66,4.8905791875395845,5.6089756279014376
67,4.906172213663527,5.620473987577749
68,4.914261553098885,5.632107881086713
69,4.932852930659953,5.642797467770095
70,4.945806400784456,5.6555407502182895
71,4.953582615334261,5.676584803773259
72,4.958046905095833,5.686863486683485
73,4.972629990072437,5.6979997441733845
74,4.9850814538771,5.71742603933471
75,4.999278321027905,5.723560649340537
76,5.0114043332887475,5.738790338722881
77,5.023385065287648,5.742181093440613
78,5.029953943737658,5.751354803933728
79,5.04653093483851,5.767725803288936
80,5.062837604334974,5.782020272483202
81,5.078882627241131,5.797110140573151
82,5.08771918540515,5.808369345059376
83,5.094470047202757,5.8223378676382715
84,5.107205188796372,5.831995555051108
85,5.118097358504098,5.8412910198991845
86,5.130536971656382,5.850880925206608
87,5.14553954746544,5.859538284454606
88,5.150847983958963,5.869194027718899
89,5.165551122598232,5.876195570897264
90,5.175829124233021,5.887990498954896
91,5.179513163034087,5.900280077120997
92,5.183076261361908,5.921194073253144
93,5.193176607430662,5.9277399478144615
94,5.207274645404056,5.935690726276232
95,5.213267059410724,5.941075019625588
96,5.218228734302226,5.954053653366667
97,5.229489730446984,5.965581374555289
98,5.232879427886155,5.967244780747144
99,5.246432401478976,5.976379596096157
100,5.255915609142353,5.984289035850905
101,5.270323808705171,5.996817855060991
102,5.275649839762597,6.007760568552626
103,5.277879789600385,6.016841446882111
104,5.283464837853506,6.028052320337333
105,5.2926048530337635,6.03495292257095
106,5.298108487869317,6.053636906860313
107,5.3071162316909195,6.060363784318985
108,5.31742438193593,6.0684772996926375
109,5.32279346188739,6.075740229537543
110,5.3329420799033525,6.079393665149521
111,5.337945638718971,6.09162028245985
112,5.340987467130839,6.100554892009852
113,5.343599754961655,6.107961468273728
114,5.352208625197569,6.107961468273728
115,5.364246237132088,6.124502116363585
116,5.3726799265288605,6.129491151734054
117,5.3844750509228305,6.134809444443319
118,5.394019488546981,6.140099602477718
119,5.39528659003108,6.152583339502558
120,5.399424273740776,6.156968658957451
121,5.407567623882719,6.15861114378458
122,5.416895194232528,6.166863433401344
123,5.42613656443247,6.1755823114691
124,5.437321138138038,6.1879091213759185
125,5.4400756136077035,6.195793654680588
126,5.451106217255051,6.197344441583079
127,5.455553368439665,6.202435068720498
128,5.4644458548444215,6.216734377547354
129,5.475212313598963,6.223844268591481
130,5.479553772727448,6.237710495536452
131,5.4882362894384755,6.247533054437299
132,5.49276422258084,6.253997322380731
133,5.497030306544706,6.259506196507891
134,5.501518684372135,6.268491202314071
135,5.510013368485305,6.2745470844299875
136,5.517307264524652,6.279944209583706
137,5.519903703553708,6.282195217547301
138,5.523557479498592,6.286670405599115
139,5.533709085990447,6.288133025044552
140,5.540832786478635,6.2946996505907205
141,5.549001323024907,6.305824050067868
142,5.558899149908192,6.311322354319724
143,5.5628927683642795,6.318336989408913
144,5.56981228454533,6.322742091609181
145,5.579507241660478,6.336722428280192
146,5.587367109976397,6.341795028211854
147,5.5968941600421935,6.347895945366468
148,5.600277643904384,6.348843853675149
149,5.604326619342879,6.357011515312009
150,5.6109662219614425,6.363203054478619
151,5.614302505447104,6.367415291631507
152,5.623577536341411,6.374611975472303
153,5.630090954359085,6.382394591034549
154,5.633810654077277,6.3865269248657865
155,5.637516568889351,6.393809729678572
156,5.644935102962879,6.4000789937792915
157,5.653931577944624,6.408629434196092
158,5.657769440413124,6.412466895966611
159,5.661592629987903,6.42000634647628
160,5.66883532545408,6.424674538934643
161,5.672413916535394,6.427058554246747
162,5.672591877795292,6.4353351244543004
163,5.676358922117088,6.441112641071569
164,5.6834958334930565,6.447592224254202
165,5.692153470045023,6.447592224254202
166,5.700736794830408,6.452133688484936
167,5.703529048080827,6.456258748813095
168,5.706570825323425,6.4611705612398875
169,5.712567049319699,6.466154880338393
170,5.720977661320768,6.473193995523188
171,5.723966902687685,6.47717024866053
172,5.727545639458991,6.481579643860557
173,5.731111614530612,6.485073176113281
174,5.739368328901333,6.491951631879021
175,5.747557427840178,6.498027772904458
