iterations,root_rewards_1,root_rewards_2
99,5.6653092873984185,6.116024289753991
100,5.674339146422683,6.121747261387791
101,5.684371261925394,6.130372260199361
102,5.694303732904605,6.138285907136706
103,5.703076663960435,6.145801638703467
104,5.712825965250878,6.155283964704926
105,5.72248113464747,6.162600733479214
106,5.731046862750161,6.171377055106294
107,5.740912825428639,6.181287047451085
108,5.746288102652912,6.194553452622663
109,5.755627014142059,6.207833469740278
110,5.765254575528597,6.220828795522814
111,5.773429077214527,6.231043896927882
112,5.782519063339602,6.237396251836179
113,5.791527165383341,6.245012512058766
114,5.8008339743050366,6.251908990296216
115,5.809679316276964,6.260398410624404
116,5.818802603604582,6.26828383898283
117,5.827860126485237,6.27763608494605
118,5.836819777910179,6.285602858727946
119,5.844463556733573,6.29307994592846
120,5.852932872241452,6.304938839488014
121,5.861331060422345,6.314499594552968
122,5.869997061344561,6.31999456577999
123,5.877361646750001,6.325035372119228
124,5.885557991368652,6.331213327953667
125,5.894017439363393,6.338128357113674
126,5.902405924980664,6.344007983093279
127,5.910400355321274,6.3514487832971325
128,5.917503815434617,6.359736244753266
129,5.924557172101021,6.365704124525754
130,5.9323771457742716,6.373344001015279
131,5.9368178523236335,6.380375189730443
132,5.943708047703112,6.388863851108134
133,5.951380254493934,6.395415717137698
134,5.9537906432255765,6.404471357089619
135,5.961386174485212,6.410711894152978
136,5.96923029147695,6.415679028270761
137,5.97001512332243,6.422016708425152
138,5.977792106408466,6.429803916651524
139,5.985208170457889,6.435369075893506
140,5.992569641121007,6.444176166365751
141,6.000187910734628,6.45089519561727
142,6.006656386383353,6.456344523566856
143,6.0131100710185175,6.460931580783919
144,6.020574030843705,6.466209418475644
145,6.022823456164336,6.471576151782945
146,6.02991412738992,6.474233974419387
147,6.036860594244415,6.482298612918084
148,6.043852772793828,6.491075661467322
149,6.050045734990854,6.497346247882654
150,6.056226231553641,6.504320454205658
151,6.062368764095064,6.512626081311307
152,6.06947523914558,6.518885267500511
153,6.075512009906535,6.525731908164805
154,6.082239976890724,6.532340186251798
155,6.089194244350073,6.538523353347524
156,6.096113268232779,6.545441905957931
157,6.102972051090338,6.553074524577562
158,6.109518376561569,6.557995846565988
159,6.116298667523063,6.564879236888529
160,6.123020850690205,6.570982871952594
161,6.123341351257185,6.576689803822542
162,6.129756103993589,6.58222995202742
163,6.136129969817447,6.58705162179345
164,6.1427205905010975,6.593644283337514
165,6.144711631165262,6.598605393736627
166,6.151246118962099,6.603769902904493
167,6.157401318869127,6.607587032344023
168,6.163601928836593,6.613786016784847
169,6.170014528022365,6.619171500308159
170,6.176386267656621,6.6276976074629115
171,6.182389111581367,6.632053758250387
172,6.187783056824555,6.63832262346344
173,6.193798671429704,6.644428347565633
174,6.199131586763676,6.650052308642073
175,6.204436212908849,6.656317034895043
176,6.210593020675635,6.661786724807735
177,6.216712153996585,6.66471607997077
178,6.222556735695591,6.669232047416761
179,6.2286145151049785,6.676252122712195
180,6.2343901441461735,6.681144979980685
181,6.24013260676185,6.687770344092248
182,6.245245911140763,6.693713777676603
183,6.250850429131458,6.698141930012934
184,6.25672882288804,6.703267604051593
185,6.262344784196763,6.707584630444515
186,6.267929382535324,6.7121464302834974
187,6.271106243476063,6.717083743637281
188,6.276568074759006,6.727682464528949
189,6.282074020675567,6.731959974261472
190,6.287772219599969,6.735814159626774
191,6.2926279682579755,6.742931038764345
192,6.298276957651064,6.7472889926458866
193,6.303664981665824,6.750559145168486
194,6.309024130389082,6.755684762373122
195,6.3143547116664855,6.7597053082236584
196,6.31965702844676,6.76501025731729
197,6.3251456220001545,6.769001564683799
198,6.330391178557091,6.774116779701889
199,6.335609362771171,6.7791039321902575
